Player,Nation,Squad,Stage_Label,Stage_Num,Profile_Class,Profile_Label,classification_certainty,npxG_per90,xAG_per90,prog_carries_per90,pass_completion_pct,aerials_contested_per90,pressures_per90,z_npxG_per90,z_xAG_per90,z_prog_carries_per90,z_pressures_per90,z_pass_completion_pct,z_aerials_contested_per90,min_per90_sum,data_source,data_note,tournament
Leonidas Stergiou,SUI,Switzerland,Quarterfinal,5,5,Balanced Contributors,0.7252902014109419,0.11578947368421054,0.09473684210526316,1.1578947368421053,82.39700374531836,2.5714285714285716,2.727272727272727,0.6532114551413765,0.821291129710738,-0.4050138934490827,-0.9301337581687694,0.2870818985659443,1.6901617859171731,9.5,big5_club_2024-25,FBref WC group-stage blocked by Cloudflare; club stats used as proxy,FIFA_WC_2026
Vincent Sierro,SUI,Switzerland,Quarterfinal,5,5,Balanced Contributors,0.6716097686989979,0.10112359550561799,0.1348314606741573,0.5617977528089888,78.4256559766764,2.258064516129032,2.903225806451613,0.4876313748841486,1.4223627231176266,-0.6771829875887715,-0.8930287905424787,-0.08965472281971776,1.3616658037458484,26.7,big5_club_2024-25,FBref WC group-stage blocked by Cloudflare; club stats used as proxy,FIFA_WC_2026
Silvan Widmer,SUI,Switzerland,Quarterfinal,5,5,Balanced Contributors,0.5318469560258844,0.053571428571428575,0.07142857142857144,0.5357142857142857,74.02135231316726,2.5,2.5,-0.04924009789688345,0.4718691899278461,-0.6890923140932542,-0.9780610080193951,-0.5074631290360101,1.61528402527518,5.6,big5_club_2024-25,FBref WC group-stage blocked by Cloudflare; club stats used as proxy,FIFA_WC_2026
Fabian Rieder,SUI,Switzerland,Quarterfinal,5,3,Pressing Engines,0.37971865884409534,0.14583333333333334,0.20833333333333334,2.0833333333333335,70.60301507537689,1.7857142857142858,2.857142857142857,0.9924113742570315,2.5242534330074675,0.01752772517271107,-0.9027467582541264,-0.8317391423055099,0.8665064188552495,9.6,big5_club_2024-25,FBref WC group-stage blocked by Cloudflare; club stats used as proxy,FIFA_WC_2026
Richarlison,BRA,Brazil,Round of 16,4,3,Pressing Engines,1,0.6607142857142858,0.16071428571428573,1.4285714285714286,60.19417475728155,3.3333333333333335,0,6.80549862208372,1.8103806528058601,-0.28142690682442806,-1.5052607563762768,-1.819159928000904,2.4888578994317654,5.6,big5_club_2024-25,FBref WC group-stage blocked by Cloudflare; club stats used as proxy,FIFA_WC_2026
Rodrigo Muniz,BRA,Brazil,Round of 16,4,3,Pressing Engines,1,0.5420560747663552,0.06542056074766354,0.5607476635514019,64.7887323943662,10.9375,0.3125,5.465828685331051,0.38180112887437206,-0.6776624428614179,-1.4393607878316665,-1.383303331753008,10.46021950111061,10.7,big5_club_2024-25,FBref WC group-stage blocked by Cloudflare; club stats used as proxy,FIFA_WC_2026
Raphinha,BRA,Brazil,Round of 16,4,3,Pressing Engines,0.9999999999998153,0.5587301587301587,0.40317460317460313,2.984126984126984,71.07548430193721,0.23809523809523808,1.6666666666666665,5.654081725982402,5.445182891999043,0.42881682495059326,-1.153794257471689,-0.7869189778443403,-0.7558450617212668,31.5,big5_club_2024-25,FBref WC group-stage blocked by Cloudflare; club stats used as proxy,FIFA_WC_2026
Evanilson,BRA,Brazil,Round of 16,4,3,Pressing Engines,0.9999999999883684,0.45348837209302323,0.07364341085271317,1.124031007751938,71.34502923976608,3.9583333333333335,0.8333333333333334,4.465885338041091,0.505072575053502,-0.42047557286960907,-1.329527506923983,-0.7613489560016091,3.1440383050492047,25.8,big5_club_2024-25,FBref WC group-stage blocked by Cloudflare; club stats used as proxy,FIFA_WC_2026
Gabriel Jesus,BRA,Brazil,Round of 16,4,3,Pressing Engines,0.9999999999219042,0.4411764705882353,0.10294117647058823,2.2058823529411766,76.84729064039408,3.333333333333333,5.555555555555555,4.326882026104574,0.9442850003553803,0.073481800680197,-0.3337057600276509,-0.2393842501097901,2.4888578994317654,6.8,big5_club_2024-25,FBref WC group-stage blocked by Cloudflare; club stats used as proxy,FIFA_WC_2026
Vitor Roque,BRA,Brazil,Round of 16,4,3,Pressing Engines,0.9999999996146389,0.44525547445255476,0.08759124087591241,1.7518248175182483,72.82051282051282,2.3529411764705883,0.29411764705882354,4.3729346237737285,0.7141690751787566,-0.1338341754336706,-1.4432372565695848,-0.6213791695453025,1.4611239298357825,13.7,big5_club_2024-25,FBref WC group-stage blocked by Cloudflare; club stats used as proxy,FIFA_WC_2026
Samuel Lino,BRA,Brazil,Round of 16,4,3,Pressing Engines,0.9999953557399287,0.3488372093023256,0.1686046511627907,4.186046511627907,79.41534713763703,1.3043478260869565,2.8260869565217392,3.2843571865806873,1.9286677123160099,0.9775955602755743,-0.9092958234511062,0.004231012179275377,0.36189542322442664,17.2,big5_club_2024-25,FBref WC group-stage blocked by Cloudflare; club stats used as proxy,FIFA_WC_2026
Matheus Cunha,BRA,Brazil,Round of 16,4,3,Pressing Engines,0.9999538930755271,0.2975778546712803,0.2664359861591696,3.8754325259515574,71.57987643424536,1.3114754098360657,1.9672131147540985,2.7056309793678626,3.3952893815147056,0.8357737940645348,-1.0904150527511896,-0.7390704894093261,0.36936718836332844,28.9,big5_club_2024-25,FBref WC group-stage blocked by Cloudflare; club stats used as proxy,FIFA_WC_2026
Gabriel Martinelli,BRA,Brazil,Round of 16,4,3,Pressing Engines,0.9999510654192215,0.2913385826771654,0.1968503937007874,4.881889763779528,71.38769670958513,2.0408163265306123,1.2244897959183672,2.6351886134248392,2.352108914159639,1.2953073297932676,-1.2470404714667838,-0.7573013632549783,1.1339269925766533,25.4,big5_club_2024-25,FBref WC group-stage blocked by Cloudflare; club stats used as proxy,FIFA_WC_2026
Vinicius Júnior,BRA,Brazil,Round of 16,4,3,Pressing Engines,0.9998850606188763,0.32799999999999996,0.32,6.76,74.69478357380687,0.4938271604938272,0.9876543209876544,3.0491018035343482,4.198285102580236,2.152824773059186,-1.2969843125809655,-0.4435789686327992,-0.48776419028697066,25,big5_club_2024-25,FBref WC group-stage blocked by Cloudflare; club stats used as proxy,FIFA_WC_2026
João Pedro,BRA,Brazil,Round of 16,4,3,Pressing Engines,0.9996698089472758,0.23148148148148145,0.23148148148148145,3.0555555555555554,72.91981845688352,3.225806451612903,1.9354838709677418,1.9593924899841422,2.871274923383248,0.46143005753209926,-1.097106112487078,-0.6119586724973584,2.376138689863174,21.6,big5_club_2024-25,FBref WC group-stage blocked by Cloudflare; club stats used as proxy,FIFA_WC_2026
Igor,BRA,Brazil,Round of 16,4,5,Balanced Contributors,0.99955118343915506,0,0.01869158878504673,0.8411214953271029,91.91780821917808,0,0.7692307692307692,-0.6540699849539954,-0.3187282348748687,-0.5496478850648518,-1.343045449189544,1.1902603456103742,-1.005437597194577,10.7,big5_club_2024-25,FBref WC group-stage blocked by Cloudflare; club stats used as proxy,FIFA_WC_2026
Marcos André,BRA,Brazil,Round of 16,4,3,Pressing Engines,0.9995412209951762,0.20454545454545456,0.060606060606060615,0.8333333333333334,65.71428571428571,5.357142857142858,0.35714285714285715,1.655280492900432,0.3096253762456626,-0.5532038450036454,-1.429946506611008,-1.295501947695929,4.610394450954903,13.2,big5_club_2024-25,FBref WC group-stage blocked by Cloudflare; club stats used as proxy,FIFA_WC_2026
André,BRA,Brazil,Round of 16,4,5,Balanced Contributors,0.999223326037727,0.014545454545454545,0.02909090909090909,0.36363636363636365,92.92101341281669,0,2.857142857142857,-0.48984950652879167,-0.16282860919685585,-0.7676605562214278,-0.9027467582541264,1.285428071336192,-1.005437597194577,27.5,big5_club_2024-25,FBref WC group-stage blocked by Cloudflare; club stats used as proxy,FIFA_WC_2026
Lucas Beraldo,BRA,Brazil,Round of 16,4,5,Balanced Contributors,0.9968669126195984,0.04035874439461883,0.017937219730941704,0.40358744394618834,94.41838649155723,1.4285714285714284,2.6530612244897958,-0.19841338842666448,-0.33003722908786093,-0.7494194819850535,-0.9457834724057085,1.4274743758912478,0.4921176156452839,22.3,big5_club_2024-25,FBref WC group-stage blocked by Cloudflare; club stats used as proxy,FIFA_WC_2026
Diego Carlos,BRA,Brazil,Round of 16,4,5,Balanced Contributors,0.9965227442757678,0.06521739130434782,0,0.32608695652173914,88.55721393034825,1.0344827586206897,1.0344827586206897,0.08224466015901039,-0.5989399803745651,-0.7848050618868045,-1.2871091363665328,0.8714620403552688,0.07899893624118458,9.2,big5_club_2024-25,FBref WC group-stage blocked by Cloudflare; club stats used as proxy,FIFA_WC_2026
Alexsandro Ribeiro,BRA,Brazil,Round of 16,4,5,Balanced Contributors,0.9908635806442736,0.05333333333333334,0.013333333333333334,0.8333333333333334,91.18742242449316,1.8333333333333333,2.5,-0.0519282307282484,-0.39905560191811495,-0.5532038450036454,-0.9780610080193951,1.120973269124556,0.9164249259499113,30,big5_club_2024-25,FBref WC group-stage blocked by Cloudflare; club stats used as proxy,FIFA_WC_2026
Danilo,BRA,Brazil,Round of 16,4,5,Balanced Contributors,0.9880620557789936,0.010416666666666668,0.04166666666666667,1.875,88.32853025936599,1.3333333333333333,2,-0.5364641735817792,0.025698702301841448,-0.07759420319001507,-1.0835009576907715,0.8497682682177082,0.39228060145595994,9.6,big5_club_2024-25,FBref WC group-stage blocked by Cloudflare; club stats used as proxy,FIFA_WC_2026
Gleison Bremer,BRA,Brazil,Round of 16,4,5,Balanced Contributors,0.9778786892171112,0.016666666666666666,0,0.3333333333333333,92.85714285714286,3,3.5,-0.4659006867584495,-0.5989399803745651,-0.781496473074188,-0.7671811086766425,1.2793690760649692,2.1394283497691315,6,big5_club_2024-25,FBref WC group-stage blocked by Cloudflare; club stats used as proxy,FIFA_WC_2026
Arthur Melo,BRA,Brazil,Round of 16,4,5,Balanced Contributors,0.9754353117998625,0.01904761904761905,0.01904761904761905,2.2857142857142856,92.39280774550484,1.6326530612244896,2.916666666666667,-0.43901935844480006,-0.3133908682939221,0.10993188415364484,-0.8901943832932481,1.2353205435918078,0.7060540746224069,10.5,big5_club_2024-25,FBref WC group-stage blocked by Cloudflare; club stats used as proxy,FIFA_WC_2026
Dante,BRA,Brazil,Round of 16,4,5,Balanced Contributors,0.9748504202581525,0.02293577981651376,0.009174311926605505,0.8256880733944953,88.47765363128491,2.380952380952381,3.3333333333333335,-0.3951214094555378,-0.4614048575834297,-0.5566945579710849,-0.8023277585671013,0.8639146584557966,1.490487757538525,21.8,big5_club_2024-25,FBref WC group-stage blocked by Cloudflare; club stats used as proxy,FIFA_WC_2026
Marquinhos,BRA,Brazil,Round of 16,4,5,Balanced Contributors,0.9742049011713053,0.05729166666666667,0.04166666666666667,1.5104166666666667,94.86338797814207,2.4,1.8,-0.007238022406806229,0.025698702301841448,-0.24405757782478565,-1.125676937559322,1.469688849751063,1.5104551603763896,19.2,big5_club_2024-25,FBref WC group-stage blocked by Cloudflare; club stats used as proxy,FIFA_WC_2026
Tuta,BRA,Brazil,Round of 16,4,5,Balanced Contributors,0.9696031821065406,0.04347826086956522,0.011857707509881422,0.43478260869565216,87.72538141470181,2.3333333333333335,3.8333333333333335,-0.16319355487865814,-0.4211771932097379,-0.7351762296975562,-0.6968878088957249,0.7925513556809475,1.440569250443863,25.3,big5_club_2024-25,FBref WC group-stage blocked by Cloudflare; club stats used as proxy,FIFA_WC_2026
Gabriel Magalhães,BRA,Brazil,Round of 16,4,5,Balanced Contributors,0.965253929574214,0.09885931558935361,0.034220532319391636,0.38022813688212925,90.18890920170628,3.142857142857143,1.4285714285714286,0.4620672971184443,-0.08592874289128066,-0.7600849971841752,-1.2040037573152016,1.0262506409699645,2.289183871053117,26.3,big5_club_2024-25,FBref WC group-stage blocked by Cloudflare; club stats used as proxy,FIFA_WC_2026
Marcão,BRA,Brazil,Round of 16,4,5,Balanced Contributors,0.9581696201610493,0,0,0,90.15873015873017,3.9393939393939394,3.0303030303030303,-0.6540699849539954,-0.5989399803745651,-0.9336915584545498,-0.8662307583679354,1.0233877462173948,3.124184353363828,6.1,big5_club_2024-25,FBref WC group-stage blocked by Cloudflare; club stats used as proxy,FIFA_WC_2026
Jubal,BRA,Brazil,Round of 16,4,5,Balanced Contributors,0.9535996234435328,0.06825938566552901,0.030716723549488054,0.034129692832764506,86.8495742667928,3.148148148148148,2.222222222222222,0.11658925680250672,-0.1384554907564634,-0.9181084439104854,-1.0366387578368264,0.709469076034236,2.294730371841413,29.3,big5_club_2024-25,FBref WC group-stage blocked by Cloudflare; club stats used as proxy,FIFA_WC_2026
Luis Henrique,BRA,Brazil,Round of 16,4,5,Balanced Contributors,0.9406800223331891,0.14482758620689656,0.14482758620689656,2.896551724137931,81.00911002102312,0,0.5084745762711864,0.9810563304004037,1.5722179235489444,0.38883125243686933,-1.3980336889138603,0.15542120728577669,-1.005437597194577,29,big5_club_2024-25,FBref WC group-stage blocked by Cloudflare; club stats used as proxy,FIFA_WC_2026
Murillo,BRA,Brazil,Round of 16,4,5,Balanced Contributors,0.9343746102816589,0.03954802259887005,0.03389830508474576,0.6214689265536724,78.48275862068965,1.1428571428571428,1.4285714285714286,-0.20756656550693733,-0.0907593571802005,-0.649938009440316,-1.2040037573152016,-0.08423775648209113,0.19260657307731183,35.4,big5_club_2024-25,FBref WC group-stage blocked by Cloudflare; club stats used as proxy,FIFA_WC_2026
Emerson,BRA,Brazil,Round of 16,4,5,Balanced Contributors,0.9192230754093101,0.026143790849673203,0.0457516339869281,1.5032679738562091,86.24862486248624,2.6,2.8,-0.3589024583727469,0.08693778883874392,-0.2473215655627224,-0.9147970382165693,0.6524608104801972,1.7201128901739704,15.3,big5_club_2024-25,FBref WC group-stage blocked by Cloudflare; club stats used as proxy,FIFA_WC_2026
Jailson Siqueira,BRA,Brazil,Round of 16,4,5,Balanced Contributors,0.9176006044680582,0.014705882352941178,0,1.4705882352941178,90.43659043659044,3.4,3,-0.4880382512520431,-0.5989399803745651,-0.26224265236471855,-0.8726210583480188,1.0497465917269524,2.5587438093642922,6.8,big5_club_2024-25,FBref WC group-stage blocked by Cloudflare; club stats used as proxy,FIFA_WC_2026
Juan Jesus,BRA,Brazil,Round of 16,4,5,Balanced Contributors,0.9165222379963786,0.025210084033613443,0,0.25210084033613445,89.5662368112544,5.555555555555555,0,-0.36944415575064865,-0.5989399803745651,-0.818586031696293,-1.5052607563762768,0.9671816532421047,4.8183882305159935,11.9,big5_club_2024-25,FBref WC group-stage blocked by Cloudflare; club stats used as proxy,FIFA_WC_2026
Carlos Augusto,BRA,Brazil,Round of 16,4,3,Pressing Engines,0.9071103514945696,0.14893617021276595,0.0851063829787234,1.6489361702127658,88.26405867970661,4.761904761904762,1.9047619047619047,1.027442892538117,0.6769177544538395,-0.18081161481765406,-1.1035847576281765,0.8436522576058805,3.986413112271627,18.8,big5_club_2024-25,FBref WC group-stage blocked by Cloudflare; club stats used as proxy,FIFA_WC_2026
Ismaily,BRA,Brazil,Round of 16,4,5,Balanced Contributors,0.8986110918078857,0.06999999999999999,0.1,1.5,87.34177215189874,2.2222222222222223,2.2222222222222223,0.13624106746729742,0.9001928580488104,-0.248813674242922,-1.0366387578368264,0.7561607734353398,1.3240927338896515,10,big5_club_2024-25,FBref WC group-stage blocked by Cloudflare; club stats used as proxy,FIFA_WC_2026
Douglas,BRA,Brazil,Round of 16,4,5,Balanced Contributors,0.8943032826195049,0.1328125,0.05859375,0.546875,86.47058823529412,2.3214285714285716,3.2142857142857144,0.8454041100417612,0.2794581671391315,-0.6839964965023938,-0.8274325084888575,0.6735170704741693,1.4280896236701974,25.6,big5_club_2024-25,FBref WC group-stage blocked by Cloudflare; club stats used as proxy,FIFA_WC_2026
Abner,BRA,Brazil,Round of 16,4,5,Balanced Contributors,0.8923566623729022,0.049586776859504134,0.09090909090909093,2.56198347107438,84.14814814814815,0.9615384615384615,3.4615384615384612,-0.09422744486807362,0.7639080545557765,0.23607232091517252,-0.7752918740359792,0.45320188208632656,0.0025322576014832846,12.1,big5_club_2024-25,FBref WC group-stage blocked by Cloudflare; club stats used as proxy,FIFA_WC_2026
João Gomes,BRA,Brazil,Round of 16,4,5,Balanced Contributors,0.8914004139650874,0.08787878787878788,0.03636363636363636,1.7878787878787878,85.02772643253235,1.4285714285714286,4.603174603174604,0.3380954055316104,-0.053800766402428556,-0.11737246414170054,-0.534543759401701,0.5366419055764913,0.49211761564528417,33,big5_club_2024-25,FBref WC group-stage blocked by Cloudflare; club stats used as proxy,FIFA_WC_2026
Sávio,BRA,Brazil,Round of 16,4,3,Pressing Engines,0.8884451159705382,0.25510204081632654,0.3520408163265306,6.989795918367347,80.8411214953271,0.3125,2.5,2.2260723343655853,4.678619501830175,2.2577462013071163,-0.9780610080193951,0.1394851993385508,-0.6778473943858574,19.6,big5_club_2024-25,FBref WC group-stage blocked by Cloudflare; club stats used as proxy,FIFA_WC_2026
Junior Messias,BRA,Brazil,Round of 16,4,3,Pressing Engines,0.880116562905312,0.14893617021276595,0.07446808510638298,3.404255319148936,63.67521367521367,3.793103448275862,2.413793103448276,1.027442892538117,0.5174355376002889,0.6206412284087188,-0.9962403096868738,-1.4889358032821054,2.970829692069882,9.4,big5_club_2024-25,FBref WC group-stage blocked by Cloudflare; club stats used as proxy,FIFA_WC_2026
Vanderson,BRA,Brazil,Round of 16,4,1,Physical Attackers,0.8795831812219385,0.0960698689956332,0.13537117903930132,2.4890829694323147,77.69066286528866,2.4,5.6,0.4305740046447848,1.4304538183645024,0.20278702670011647,-0.32433332005686194,-0.15937886627357595,1.5104551603763896,22.9,big5_club_2024-25,FBref WC group-stage blocked by Cloudflare; club stats used as proxy,FIFA_WC_2026
Éder Militão,BRA,Brazil,Round of 16,4,5,Balanced Contributors,0.8770105701798189,0.05769230769230769,0.04807692307692307,0.673076923076923,89.32584269662921,3.5802469135802473,2.7160493827160495,-0.0027147219694133914,0.12179696117513461,-0.6263745591288195,-0.9325005359391707,0.94437698545148685,2.7476946028855687,10.4,big5_club_2024-25,FBref WC group-stage blocked by Cloudflare; club stats used as proxy,FIFA_WC_2026
Lucas Oliveira Rosa,BRA,Brazil,Round of 16,4,5,Balanced Contributors,0.8649902867153438,0.04285714285714286,0.09523809523809523,1.4761904761904763,76.47058823529412,0.7777777777777778,3.6666666666666665,-0.1702060753083059,0.8288055800286496,-0.25968475177009065,-0.7320344587861837,-0.2751196224903718,-0.19010198131509704,21,big5_club_2024-25,FBref WC group-stage blocked by Cloudflare; club stats used as proxy,FIFA_WC_2026
Welington,BRA,Brazil,Round of 16,4,5,Balanced Contributors,0.8543249204282616,0,0.018518518518518517,0.9259259259259258,77.95698924731182,2.5714285714285716,2.727272727272727,-0.6540699849539954,-0.32132278807394,-0.5109274323979894,-0.9301337581687694,-0.1341141684444092,1.6901617859171731,5.4,big5_club_2024-25,FBref WC group-stage blocked by Cloudflare; club stats used as proxy,FIFA_WC_2026
Bruno Guimarães,BRA,Brazil,Round of 16,4,5,Balanced Contributors,0.7995566058094902,0.1184573002754821,0.16804407713498623,1.7630853994490359,82.36929922135707,0.2857142857142857,4.285714285714286,0.6833316385845956,1.9202639629815206,-0.12869275974850428,-0.6014897591930511,0.2844537457668648,-0.7059265546266048,36.3,big5_club_2024-25,FBref WC group-stage blocked by Cloudflare; club stats used as proxy,FIFA_WC_2026
Yan Couto,BRA,Brazil,Round of 16,4,5,Balanced Contributors,0.7872181232524023,0.0303030303030303,0.09090909090909091,4.646464646464646,81.05117565698478,0.3846153846153846,2.692307692307692,-0.31194398823482106,0.7639080545557763,1.1878156923020073,-0.9375071812227119,0.1594117078643889,-0.6022496552761528,9.9,big5_club_2024-25,FBref WC group-stage blocked by Cloudflare; club stats used as proxy,FIFA_WC_2026
Andrey Santos,BRA,Brazil,Round of 16,4,5,Balanced Contributors,0.7843465979528506,0.1608832807570978,0.10410094637223974,0.9148264984227129,88.22418136020151,1.5517241379310345,4.310344827586207,1.1623276569336087,0.9616714918011885,-0.5159952673475633,-0.5962956730023428,0.8398693487559201,0.6212172029590652,31.7,big5_club_2024-25,FBref WC group-stage blocked by Cloudflare; club stats used as proxy,FIFA_WC_2026
Léo Scienza,BRA,Brazil,Round of 16,4,1,Physical Attackers,0.7761577476943854,0.15625,0.2890625,5.46875,66.32911392405063,1.0344827586206897,2.0689655172413794,1.1100171856292476,3.734490880693005,1.5632590610670096,-1.0689575163567884,-1.2371770877306585,0.07899893624118458,12.8,big5_club_2024-25,FBref WC group-stage blocked by Cloudflare; club stats used as proxy,FIFA_WC_2026
Éderson,BRA,Brazil,Round of 16,4,5,Balanced Contributors,0.7340188901958207,0.128125,0.134375,1.25,86.46998982706002,2.5757575757575757,1.8181818181818183,0.7924814949242638,1.4155197712568457,-0.3629599882781933,-1.121842757571272,0.6734603032733456,1.6946998320166877,32,big5_club_2024-25,FBref WC group-stage blocked by Cloudflare; club stats used as proxy,FIFA_WC_2026
Natan,BRA,Brazil,Round of 16,4,5,Balanced Contributors,0.7279351816320272,0.012396694214876033,0.024793388429752067,0.49586776859504134,88.69565217391305,5.211267605633803,2.3943661971830985,-0.514109349932515,-0.22725415266629015,-0.7072856463184743,-1.0003370537246155,0.8845948001107812,4.457475080629705,24.2,big5_club_2024-25,FBref WC group-stage blocked by Cloudflare; club stats used as proxy,FIFA_WC_2026
Dodô,BRA,Brazil,Round of 16,4,5,Balanced Contributors,0.6895040279990104,0.040462427745664734,0.12138728323699421,4.132947976878612,77.60416666666666,0.5714285714285714,2.7142857142857144,-0.1972427870226123,1.2208166443012087,0.9533515521863511,-0.9328724581602338,-0.16758421305505386,-0.4064155120586326,34.6,big5_club_2024-25,FBref WC group-stage blocked by Cloudflare; club stats used as proxy,FIFA_WC_2026
Andreas Pereira,BRA,Brazil,Round of 16,4,4,Limited Role Players,0.6844804725585388,0.13392857142857142,0.20535714285714285,1.2946428571428572,69.0721649484536,1.5,0.8333333333333334,0.8580047326887843,2.4796363842448668,-0.34257671791475197,-1.329527506923983,-0.9769612024883951,0.5669953762872771,22.4,big5_club_2024-25,FBref WC group-stage blocked by Cloudflare; club stats used as proxy,FIFA_WC_2026
Antony,BRA,Brazil,Round of 16,4,1,Physical Attackers,0.6764093436344365,0.23353293413173654,0.2155688622754491,5.92814371257485,81.00358422939068,0,10,1.9825537143129357,2.6327236234123523,1.7730114569926017,0.60353823705125,0.15489701041575613,-1.005437597194577,16.7,big5_club_2024-25,FBref WC group-stage blocked by Cloudflare; club stats used as proxy,FIFA_WC_2026
Arthur,BRA,Brazil,Round of 16,4,5,Balanced Contributors,0.6753680605214433,0.011904761904761904,0.047619047619047616,1.7857142857142856,78.8659793814433,0,10,-0.5196633433857484,0.11493279982704226,-0.11836074391689773,0.60353823705125,-0.04788402896642183,-1.005437597194577,8.4,big5_club_2024-25,FBref WC group-stage blocked by Cloudflare; club stats used as proxy,FIFA_WC_2026
Caio Henrique Oliveira Silva,BRA,Brazil,Round of 16,4,1,Physical Attackers,0.6735651937136308,0.009345794392523366,0.23364485981308414,2.663551401869159,74.11424439624005,1.9354838709677418,2.5806451612903225,-0.5485544906387361,2.90370683837164,0.2824467406128266,-0.9610545645240117,-0.4986510451871335,1.0235081750400734,21.4,big5_club_2024-25,FBref WC group-stage blocked by Cloudflare; club stats used as proxy,FIFA_WC_2026
Arthur Chaves,BRA,Brazil,Round of 16,4,1,Physical Attackers,0.671389925566206,0.03292181069958848,0.00411522633744856,0.411522633744856,82.0730671197961,6.25,3.75,-0.28237754407390464,-0.5372472709744261,-0.7457963913183008,-0.7144611338409543,0.2563520816493909,5.546366458979816,24.3,big5_club_2024-25,FBref WC group-stage blocked by Cloudflare; club stats used as proxy,FIFA_WC_2026
Rodrygo,BRA,Brazil,Round of 16,4,1,Physical Attackers,0.6089659788312717,0.18224299065420563,0.14018691588785048,5.280373831775702,85.9103385178408,1.1594202898550725,0.8695652173913043,1.4034821541935631,1.502648110873158,1.4772492800474422,-1.3218869308608396,0.6203697265542459,0.2099695320667596,21.4,big5_club_2024-25,FBref WC group-stage blocked by Cloudflare; club stats used as proxy,FIFA_WC_2026
Douglas Luiz,BRA,Brazil,Round of 16,4,5,Balanced Contributors,0.6033623381359435,0.10169491525423728,0.1694915254237288,2.711864406779661,86.5296803652968,1.5,2.5,0.49408166505272544,1.9419631355972578,0.3045057463348337,-0.9780610080193951,0.6791227667527668,0.5669953762872771,5.9,big5_club_2024-25,FBref WC group-stage blocked by Cloudflare; club stats used as proxy,FIFA_WC_2026
David Neres,BRA,Brazil,Round of 16,4,3,Pressing Engines,0.5917467250045534,0.1888111888111888,0.24475524475524474,5.104895104895105,75.67567567567568,1.25,1.25,1.4776381484500911,3.0702662675148154,1.3971282805873535,-1.2416608821978359,-0.35052794466561327,0.3049232140403015,14.3,big5_club_2024-25,FBref WC group-stage blocked by Cloudflare; club stats used as proxy,FIFA_WC_2026
Gabriel Strefezza,BRA,Brazil,Round of 16,4,5,Balanced Contributors,0.5605470441032171,0.12714776632302405,0.13402061855670103,2.7491408934707904,75.56131260794473,1.0606060606060606,2.7272727272727275,0.7814483724140868,1.4102071226670723,0.3215256405587428,-0.9301337581687694,-0.36137684490256994,0.10638369718653196,29.1,big5_club_2024-25,FBref WC group-stage blocked by Cloudflare; club stats used as proxy,FIFA_WC_2026
Hernani,BRA,Brazil,Round of 16,4,5,Balanced Contributors,0.5449597899312805,0.034013605442176874,0.10204081632653061,1.9727891156462587,75.28455284552845,2.5,2.857142857142857,-0.27005100904471796,0.9307874057717365,-0.032945134774857845,-0.9027467582541264,-0.3876312914789928,1.61528402527518,14.7,big5_club_2024-25,FBref WC group-stage blocked by Cloudflare; club stats used as proxy,FIFA_WC_2026
Bernardo,BRA,Brazil,Round of 16,4,5,Balanced Contributors,0.5435869762447734,0.03535353535353535,0.03535353535353535,0.7070707070707071,73.66296670030272,2.5714285714285716,2.727272727272727,-0.2549229887816253,-0.06894352234609902,-0.6108534985568127,-0.9301337581687694,-0.5414609032953986,1.6901617859171731,19.8,big5_club_2024-25,FBref WC group-stage blocked by Cloudflare; club stats used as proxy,FIFA_WC_2026
Casemiro,BRA,Brazil,Round of 16,4,5,Balanced Contributors,0.5276668428847152,0.11445783132530118,0.13855421686746985,0.24096385542168672,78.78787878787878,2.258064516129032,4.516129032258064,0.6381770026539704,1.478171783706015,-0.8236710148060955,-0.5528999206348132,-0.05529293784618266,1.3616658037458484,16.6,big5_club_2024-25,FBref WC group-stage blocked by Cloudflare; club stats used as proxy,FIFA_WC_2026
Lucas Paquetá,BRA,Brazil,Round of 16,4,5,Balanced Contributors,0.4401459462693196,0.14015151515151517,0.11742424242424243,0.9848484848484849,77.33516483516483,2.413793103448276,2.413793103448276,0.9282627498721864,1.161405398077126,-0.48402426073984467,-0.9962403096868738,-0.19310271383878344,1.524914314155533,26.4,big5_club_2024-25,FBref WC group-stage blocked by Cloudflare; club stats used as proxy,FIFA_WC_2026
Morato,BRA,Brazil,Round of 16,4,1,Physical Attackers,0.4363228484853456,0.019801980198019802,0,0.09900990099009901,77.02265372168284,7.5,2.5,-0.43050250194938644,-0.5989399803745651,-0.8884850974504819,-0.9780610080193951,-0.22274866475960547,6.856727270214694,10.1,big5_club_2024-25,FBref WC group-stage blocked by Cloudflare; club stats used as proxy,FIFA_WC_2026
Joelinton,BRA,Brazil,Round of 16,4,3,Pressing Engines,0.37055251792368404,0.14661654135338345,0.09398496240601503,1.5037593984962405,82.74209012464046,2.857142857142857,3.3333333333333335,1.0012539164654686,0.8100194542338705,-0.24709718831757962,-0.8023277585671013,0.3198180587326665,1.9896728284851453,26.6,big5_club_2024-25,FBref WC group-stage blocked by Cloudflare; club stats used as proxy,FIFA_WC_2026
